NAME,LGFE,LE,SITE_NR,POCKET_NR,POSE
20_2,-2.8600000000000003,-0.47666666666666674,75,,./report/pdb_by_site/site_all_75_20_2_1.sdf
20_2,-2.86,-0.4766666666666666,27,,./report/pdb_by_site/site_all_27_20_2_1.sdf
20_2,-2.8450000000000006,-0.4741666666666668,12,,./report/pdb_by_site/site_all_12_20_2_2.sdf
20_2,-2.8419999999999996,-0.4736666666666666,36,,./report/pdb_by_site/site_all_36_20_2_3.sdf
20_2,-2.75,-0.4583333333333333,21,,./report/pdb_by_site/site_all_21_20_2_1.sdf
20_2,-2.733,-0.4555,31,,./report/pdb_by_site/site_all_31_20_2_2.sdf
20_2,-2.72,-0.45333333333333337,40,,./report/pdb_by_site/site_all_40_20_2_1.sdf
20_2,-2.71,-0.45166666666666666,57,,./report/pdb_by_site/site_all_57_20_2_1.sdf
20_2,-2.6900000000000004,-0.4483333333333334,96,,./report/pdb_by_site/site_all_96_20_2_1.sdf
20_2,-2.67,-0.445,15,,./report/pdb_by_site/site_all_15_20_2_1.sdf
20_2,-2.5600000000000005,-0.42666666666666675,21,,./report/pdb_by_site/site_all_21_20_2_2.sdf
20_2,-2.547,-0.42450000000000004,38,,./report/pdb_by_site/site_all_38_20_2_1.sdf
20_2,-2.545,-0.42416666666666664,69,,./report/pdb_by_site/site_all_69_20_2_2.sdf
20_2,-2.5300000000000002,-0.4216666666666667,15,,./report/pdb_by_site/site_all_15_20_2_2.sdf
20_2,-2.471,-0.41183333333333333,65,,./report/pdb_by_site/site_all_65_20_2_1.sdf
20_2,-2.4669999999999996,-0.4111666666666666,81,,./report/pdb_by_site/site_all_81_20_2_1.sdf
20_2,-2.4499999999999997,-0.40833333333333327,70,,./report/pdb_by_site/site_all_70_20_2_1.sdf
20_2,-2.41,-0.40166666666666667,80,,./report/pdb_by_site/site_all_80_20_2_1.sdf
20_2,-2.39,-0.3983333333333334,67,,./report/pdb_by_site/site_all_67_20_2_1.sdf
20_2,-2.3659999999999997,-0.39433333333333326,9,,./report/pdb_by_site/site_all_9_20_2_4.sdf
20_2,-2.3500000000000005,-0.3916666666666668,97,,./report/pdb_by_site/site_all_97_20_2_1.sdf
20_2,-2.34,-0.38999999999999996,30,,./report/pdb_by_site/site_all_30_20_2_2.sdf
20_2,-2.33,-0.38833333333333336,100,,./report/pdb_by_site/site_all_100_20_2_1.sdf
20_2,-2.3190000000000004,-0.38650000000000007,24,,./report/pdb_by_site/site_all_24_20_2_1.sdf
20_2,-2.308,-0.38466666666666666,53,,./report/pdb_by_site/site_all_53_20_2_1.sdf
20_2,-2.29,-0.38166666666666665,36,,./report/pdb_by_site/site_all_36_20_2_4.sdf
20_2,-2.29,-0.38166666666666665,114,,./report/pdb_by_site/site_all_114_20_2_1.sdf
20_2,-2.2579999999999996,-0.37633333333333324,118,,./report/pdb_by_site/site_all_118_20_2_1.sdf
20_2,-2.256,-0.37599999999999995,44,,./report/pdb_by_site/site_all_44_20_2_2.sdf
20_2,-2.24,-0.37333333333333335,53,,./report/pdb_by_site/site_all_53_20_2_2.sdf
20_2,-2.235,-0.3725,64,,./report/pdb_by_site/site_all_64_20_2_1.sdf
20_2,-2.2220000000000004,-0.3703333333333334,39,,./report/pdb_by_site/site_all_39_20_2_2.sdf
20_2,-2.2096999999999998,-0.3682833333333333,75,,./report/pdb_by_site/site_all_75_20_2_2.sdf
20_2,-2.202,-0.367,109,,./report/pdb_by_site/site_all_109_20_2_1.sdf
20_2,-2.1790000000000003,-0.3631666666666667,28,,./report/pdb_by_site/site_all_28_20_2_1.sdf
20_2,-2.139,-0.3565,4,,./report/pdb_by_site/site_all_4_20_2_3.sdf
20_2,-2.137,-0.3561666666666667,22,,./report/pdb_by_site/site_all_22_20_2_2.sdf
20_2,-2.12,-0.35333333333333333,88,,./report/pdb_by_site/site_all_88_20_2_1.sdf
20_2,-2.0820000000000003,-0.34700000000000003,14,,./report/pdb_by_site/site_all_14_20_2_2.sdf
20_2,-2.0700000000000003,-0.34500000000000003,3,,./report/pdb_by_site/site_all_3_20_2_2.sdf
20_2,-2.064,-0.34400000000000003,35,,./report/pdb_by_site/site_all_35_20_2_1.sdf
20_2,-2.057,-0.3428333333333333,12,,./report/pdb_by_site/site_all_12_20_2_3.sdf
20_2,-2.05,-0.3416666666666666,103,,./report/pdb_by_site/site_all_103_20_2_1.sdf
20_2,-2.045,-0.3408333333333333,72,,./report/pdb_by_site/site_all_72_20_2_1.sdf
20_2,-2.0370000000000004,-0.3395000000000001,106,,./report/pdb_by_site/site_all_106_20_2_1.sdf
20_2,-2.0370000000000004,-0.3395000000000001,116,,./report/pdb_by_site/site_all_116_20_2_1.sdf
20_2,-2.035,-0.33916666666666667,35,,./report/pdb_by_site/site_all_35_20_2_2.sdf
20_2,-2.0290000000000004,-0.3381666666666667,65,,./report/pdb_by_site/site_all_65_20_2_2.sdf
20_2,-2.023,-0.33716666666666667,75,,./report/pdb_by_site/site_all_75_20_2_3.sdf
20_2,-2.02,-0.33666666666666667,57,,./report/pdb_by_site/site_all_57_20_2_2.sdf
21_1,-6.290000000000001,-0.8985714285714287,3,,./report/pdb_by_site/site_all_3_21_1_1.sdf
21_1,-5.52,-0.7885714285714285,9,,./report/pdb_by_site/site_all_9_21_1_1.sdf
21_1,-5.109999999999999,-0.7299999999999999,10,,./report/pdb_by_site/site_all_10_21_1_1.sdf
21_1,-4.94,-0.7057142857142857,10,,./report/pdb_by_site/site_all_10_21_1_2.sdf
21_1,-4.62,-0.66,10,,./report/pdb_by_site/site_all_10_21_1_3.sdf
21_1,-4.58,-0.6542857142857142,22,,./report/pdb_by_site/site_all_22_21_1_1.sdf
21_1,-4.542,-0.6488571428571428,15,,./report/pdb_by_site/site_all_15_21_1_1.sdf
21_1,-4.52,-0.6457142857142857,2,,./report/pdb_by_site/site_all_2_21_1_1.sdf
21_1,-4.44,-0.6342857142857143,20,,./report/pdb_by_site/site_all_20_21_1_1.sdf
21_1,-4.42,-0.6314285714285715,24,,./report/pdb_by_site/site_all_24_21_1_1.sdf
21_1,-4.3500000000000005,-0.6214285714285716,2,,./report/pdb_by_site/site_all_2_21_1_2.sdf
21_1,-4.2700000000000005,-0.6100000000000001,5,,./report/pdb_by_site/site_all_5_21_1_1.sdf
21_1,-4.24,-0.6057142857142858,11,,./report/pdb_by_site/site_all_11_21_1_1.sdf
21_1,-4.17,-0.5957142857142858,17,,./report/pdb_by_site/site_all_17_21_1_1.sdf
21_1,-4.15,-0.5928571428571429,19,,./report/pdb_by_site/site_all_19_21_1_1.sdf
21_1,-4.09,-0.5842857142857143,5,,./report/pdb_by_site/site_all_5_21_1_2.sdf
21_1,-4.050000000000001,-0.5785714285714286,14,,./report/pdb_by_site/site_all_14_21_1_1.sdf
21_1,-3.95,-0.5642857142857143,26,,./report/pdb_by_site/site_all_26_21_1_1.sdf
21_1,-3.87,-0.5528571428571428,27,,./report/pdb_by_site/site_all_27_21_1_1.sdf
21_1,-3.81,-0.5442857142857143,20,,./report/pdb_by_site/site_all_20_21_1_2.sdf
21_1,-3.8,-0.5428571428571428,5,,./report/pdb_by_site/site_all_5_21_1_3.sdf
21_1,-3.79,-0.5414285714285715,10,,./report/pdb_by_site/site_all_10_21_1_4.sdf
21_1,-3.73,-0.5328571428571428,25,,./report/pdb_by_site/site_all_25_21_1_1.sdf
21_1,-3.7199999999999998,-0.5314285714285714,2,,./report/pdb_by_site/site_all_2_21_1_3.sdf
21_1,-3.64,-0.52,3,,./report/pdb_by_site/site_all_3_21_1_2.sdf
21_1,-3.6300000000000003,-0.5185714285714286,12,,./report/pdb_by_site/site_all_12_21_1_1.sdf
21_1,-3.6197,-0.5171,34,,./report/pdb_by_site/site_all_34_21_1_1.sdf
21_1,-3.5500000000000003,-0.5071428571428572,27,,./report/pdb_by_site/site_all_27_21_1_2.sdf
21_1,-3.55,-0.5071428571428571,30,,./report/pdb_by_site/site_all_30_21_1_1.sdf
21_1,-3.532,-0.5045714285714286,21,,./report/pdb_by_site/site_all_21_21_1_1.sdf
21_1,-3.5239999999999996,-0.5034285714285713,61,,./report/pdb_by_site/site_all_61_21_1_1.sdf
21_1,-3.5100000000000007,-0.5014285714285716,41,,./report/pdb_by_site/site_all_41_21_1_1.sdf
21_1,-3.372,-0.4817142857142857,63,,./report/pdb_by_site/site_all_63_21_1_1.sdf
21_1,-3.35,-0.4785714285714286,12,,./report/pdb_by_site/site_all_12_21_1_2.sdf
21_1,-3.34,-0.47714285714285715,44,,./report/pdb_by_site/site_all_44_21_1_1.sdf
21_1,-3.3099999999999996,-0.4728571428571428,18,,./report/pdb_by_site/site_all_18_21_1_1.sdf
21_1,-3.3,-0.4714285714285714,56,,./report/pdb_by_site/site_all_56_21_1_1.sdf
21_1,-3.0700000000000003,-0.4385714285714286,58,,./report/pdb_by_site/site_all_58_21_1_1.sdf
21_1,-2.993,-0.42757142857142855,75,,./report/pdb_by_site/site_all_75_21_1_1.sdf
21_1,-2.9079999999999995,-0.41542857142857137,38,,./report/pdb_by_site/site_all_38_21_1_1.sdf
21_1,-2.86,-0.40857142857142853,24,,./report/pdb_by_site/site_all_24_21_1_2.sdf
21_1,-2.8500000000000005,-0.4071428571428572,74,,./report/pdb_by_site/site_all_74_21_1_1.sdf
21_1,-2.84,-0.4057142857142857,36,,./report/pdb_by_site/site_all_36_21_1_1.sdf
21_1,-2.836,-0.40514285714285714,25,,./report/pdb_by_site/site_all_25_21_1_2.sdf
21_1,-2.8,-0.39999999999999997,80,,./report/pdb_by_site/site_all_80_21_1_1.sdf
21_1,-2.779,-0.39699999999999996,53,,./report/pdb_by_site/site_all_53_21_1_1.sdf
21_1,-2.77,-0.39571428571428574,79,,./report/pdb_by_site/site_all_79_21_1_1.sdf
21_1,-2.75,-0.39285714285714285,30,,./report/pdb_by_site/site_all_30_21_1_2.sdf
21_1,-2.73,-0.39,93,,./report/pdb_by_site/site_all_93_21_1_1.sdf
21_1,-2.6529999999999996,-0.37899999999999995,114,,./report/pdb_by_site/site_all_114_21_1_1.sdf
21_1,-2.5399999999999996,-0.3628571428571428,41,,./report/pdb_by_site/site_all_41_21_1_2.sdf
21_1,-2.518,-0.3597142857142857,27,,./report/pdb_by_site/site_all_27_21_1_3.sdf
21_1,-2.46,-0.3514285714285714,85,,./report/pdb_by_site/site_all_85_21_1_1.sdf
21_1,-2.46,-0.3514285714285714,58,,./report/pdb_by_site/site_all_58_21_1_2.sdf
21_1,-2.454,-0.3505714285714286,75,,./report/pdb_by_site/site_all_75_21_1_2.sdf
21_1,-2.44,-0.3485714285714286,77,,./report/pdb_by_site/site_all_77_21_1_1.sdf
21_1,-2.4339999999999997,-0.3477142857142857,56,,./report/pdb_by_site/site_all_56_21_1_2.sdf
21_1,-2.42,-0.3457142857142857,14,,./report/pdb_by_site/site_all_14_21_1_2.sdf
21_1,-2.37,-0.3385714285714286,91,,./report/pdb_by_site/site_all_91_21_1_1.sdf
21_1,-2.36,-0.33714285714285713,108,,./report/pdb_by_site/site_all_108_21_1_1.sdf
21_1,-2.33,-0.33285714285714285,121,,./report/pdb_by_site/site_all_121_21_1_1.sdf
21_1,-2.3200000000000003,-0.33142857142857146,87,,./report/pdb_by_site/site_all_87_21_1_1.sdf
21_1,-2.3,-0.32857142857142857,81,,./report/pdb_by_site/site_all_81_21_1_1.sdf
21_1,-2.272,-0.32457142857142857,88,,./report/pdb_by_site/site_all_88_21_1_1.sdf
21_1,-2.253,-0.3218571428571429,102,,./report/pdb_by_site/site_all_102_21_1_1.sdf
21_1,-2.2399999999999998,-0.31999999999999995,67,,./report/pdb_by_site/site_all_67_21_1_1.sdf
21_1,-2.2199999999999998,-0.3171428571428571,111,,./report/pdb_by_site/site_all_111_21_1_1.sdf
21_1,-2.2,-0.31428571428571433,11,,./report/pdb_by_site/site_all_11_21_1_2.sdf
21_1,-2.15,-0.3071428571428571,67,,./report/pdb_by_site/site_all_67_21_1_2.sdf
21_1,-2.1439999999999997,-0.3062857142857142,53,,./report/pdb_by_site/site_all_53_21_1_2.sdf
21_1,-2.14,-0.3057142857142857,109,,./report/pdb_by_site/site_all_109_21_1_1.sdf
21_1,-2.13,-0.30428571428571427,57,,./report/pdb_by_site/site_all_57_21_1_1.sdf
21_1,-2.126,-0.3037142857142857,31,,./report/pdb_by_site/site_all_31_21_1_1.sdf
21_1,-2.115,-0.30214285714285716,109,,./report/pdb_by_site/site_all_109_21_1_2.sdf
21_1,-2.0700000000000003,-0.29571428571428576,70,,./report/pdb_by_site/site_all_70_21_1_1.sdf
21_1,-2.004,-0.2862857142857143,108,,./report/pdb_by_site/site_all_108_21_1_2.sdf
21_2,-3.8200000000000003,-0.5457142857142857,36,,./report/pdb_by_site/site_all_36_21_2_1.sdf
21_2,-3.59,-0.5128571428571428,5,,./report/pdb_by_site/site_all_5_21_2_1.sdf
21_2,-3.501,-0.5001428571428571,4,,./report/pdb_by_site/site_all_4_21_2_1.sdf
21_2,-3.453,-0.49328571428571427,39,,./report/pdb_by_site/site_all_39_21_2_1.sdf
21_2,-3.43,-0.49000000000000005,14,,./report/pdb_by_site/site_all_14_21_2_1.sdf
21_2,-3.2,-0.4571428571428572,5,,./report/pdb_by_site/site_all_5_21_2_2.sdf
21_2,-3.14,-0.44857142857142857,5,,./report/pdb_by_site/site_all_5_21_2_3.sdf
21_2,-3.09,-0.4414285714285714,12,,./report/pdb_by_site/site_all_12_21_2_1.sdf
21_2,-3.0300000000000002,-0.4328571428571429,31,,./report/pdb_by_site/site_all_31_21_2_1.sdf
21_2,-2.94,-0.42,17,,./report/pdb_by_site/site_all_17_21_2_1.sdf
21_2,-2.94,-0.42,2,,./report/pdb_by_site/site_all_2_21_2_1.sdf
21_2,-2.8899999999999997,-0.4128571428571428,34,,./report/pdb_by_site/site_all_34_21_2_1.sdf
21_2,-2.88,-0.4114285714285714,22,,./report/pdb_by_site/site_all_22_21_2_1.sdf
21_2,-2.85,-0.40714285714285714,13,,./report/pdb_by_site/site_all_13_21_2_1.sdf
21_2,-2.55,-0.36428571428571427,12,,./report/pdb_by_site/site_all_12_21_2_2.sdf
21_2,-2.536,-0.36228571428571427,18,,./report/pdb_by_site/site_all_18_21_2_1.sdf
21_2,-2.5300000000000002,-0.3614285714285715,10,,./report/pdb_by_site/site_all_10_21_2_1.sdf
21_2,-2.5227000000000004,-0.36038571428571436,81,,./report/pdb_by_site/site_all_81_21_2_1.sdf
21_2,-2.47,-0.35285714285714287,9,,./report/pdb_by_site/site_all_9_21_2_1.sdf
21_2,-2.4699999999999998,-0.3528571428571428,26,,./report/pdb_by_site/site_all_26_21_2_1.sdf
21_2,-2.43,-0.34714285714285714,22,,./report/pdb_by_site/site_all_22_21_2_2.sdf
21_2,-2.43,-0.34714285714285714,9,,./report/pdb_by_site/site_all_9_21_2_2.sdf
21_2,-2.4299999999999997,-0.3471428571428571,25,,./report/pdb_by_site/site_all_25_21_2_1.sdf
21_2,-2.42,-0.3457142857142857,40,,./report/pdb_by_site/site_all_40_21_2_1.sdf
21_2,-2.39,-0.34142857142857147,4,,./report/pdb_by_site/site_all_4_21_2_2.sdf
21_2,-2.3899999999999997,-0.34142857142857136,75,,./report/pdb_by_site/site_all_75_21_2_1.sdf
21_2,-2.3600000000000003,-0.3371428571428572,11,,./report/pdb_by_site/site_all_11_21_2_1.sdf
21_2,-2.36,-0.33714285714285713,21,,./report/pdb_by_site/site_all_21_21_2_1.sdf
21_2,-2.3520000000000003,-0.336,31,,./report/pdb_by_site/site_all_31_21_2_2.sdf
21_2,-2.33,-0.33285714285714285,15,,./report/pdb_by_site/site_all_15_21_2_1.sdf
21_2,-2.31,-0.33,69,,./report/pdb_by_site/site_all_69_21_2_1.sdf
21_2,-2.3099999999999996,-0.32999999999999996,36,,./report/pdb_by_site/site_all_36_21_2_2.sdf
21_2,-2.23,-0.31857142857142856,44,,./report/pdb_by_site/site_all_44_21_2_1.sdf
21_2,-2.2,-0.31428571428571433,3,,./report/pdb_by_site/site_all_3_21_2_1.sdf
21_2,-2.19,-0.31285714285714283,18,,./report/pdb_by_site/site_all_18_21_2_2.sdf
21_2,-2.1799999999999997,-0.3114285714285714,15,,./report/pdb_by_site/site_all_15_21_2_2.sdf
21_2,-2.17,-0.31,27,,./report/pdb_by_site/site_all_27_21_2_1.sdf
21_2,-2.12,-0.3028571428571429,58,,./report/pdb_by_site/site_all_58_21_2_1.sdf
21_2,-2.11533,-0.30219,53,,./report/pdb_by_site/site_all_53_21_2_1.sdf
21_2,-2.08,-0.29714285714285715,21,,./report/pdb_by_site/site_all_21_21_2_2.sdf
21_2,-2.06,-0.2942857142857143,81,,./report/pdb_by_site/site_all_81_21_2_2.sdf
21_2,-2.0509999999999997,-0.293,65,,./report/pdb_by_site/site_all_65_21_2_1.sdf
21_2,-2.028,-0.2897142857142857,118,,./report/pdb_by_site/site_all_118_21_2_1.sdf
22,-5.07,-0.8450000000000001,3,,./report/pdb_by_site/site_all_3_22_1.sdf
22,-5.069999999999999,-0.8449999999999999,2,,./report/pdb_by_site/site_all_2_22_1.sdf
22,-4.750000000000001,-0.7916666666666669,9,,./report/pdb_by_site/site_all_9_22_1.sdf
22,-4.109999999999999,-0.6849999999999999,2,,./report/pdb_by_site/site_all_2_22_2.sdf
22,-4.1,-0.6833333333333332,10,,./report/pdb_by_site/site_all_10_22_1.sdf
22,-3.9599999999999995,-0.6599999999999999,10,,./report/pdb_by_site/site_all_10_22_2.sdf
22,-3.91,-0.6516666666666667,11,,./report/pdb_by_site/site_all_11_22_1.sdf
22,-3.84,-0.64,17,,./report/pdb_by_site/site_all_17_22_1.sdf
22,-3.65,-0.6083333333333333,19,,./report/pdb_by_site/site_all_19_22_1.sdf
22,-3.6399999999999997,-0.6066666666666666,41,,./report/pdb_by_site/site_all_41_22_1.sdf
22,-3.5700000000000003,-0.5950000000000001,24,,./report/pdb_by_site/site_all_24_22_1.sdf
22,-3.5500000000000003,-0.5916666666666667,18,,./report/pdb_by_site/site_all_18_22_1.sdf
22,-3.4050000000000002,-0.5675,10,,./report/pdb_by_site/site_all_10_22_3.sdf
22,-3.31,-0.5516666666666666,5,,./report/pdb_by_site/site_all_5_22_1.sdf
22,-3.2899999999999996,-0.5483333333333332,50,,./report/pdb_by_site/site_all_50_22_1.sdf
22,-3.2399999999999998,-0.5399999999999999,10,,./report/pdb_by_site/site_all_10_22_4.sdf
22,-3.2,-0.5333333333333333,25,,./report/pdb_by_site/site_all_25_22_1.sdf
22,-3.15,-0.525,26,,./report/pdb_by_site/site_all_26_22_1.sdf
22,-3.13,-0.5216666666666666,5,,./report/pdb_by_site/site_all_5_22_2.sdf
22,-3.1199999999999997,-0.5199999999999999,19,,./report/pdb_by_site/site_all_19_22_2.sdf
22,-3.07,-0.5116666666666666,12,,./report/pdb_by_site/site_all_12_22_1.sdf
22,-3.0599999999999996,-0.5099999999999999,20,,./report/pdb_by_site/site_all_20_22_1.sdf
22,-3.0500000000000003,-0.5083333333333334,5,,./report/pdb_by_site/site_all_5_22_3.sdf
22,-3.04,-0.5066666666666667,30,,./report/pdb_by_site/site_all_30_22_1.sdf
22,-3.02,-0.5033333333333333,57,,./report/pdb_by_site/site_all_57_22_1.sdf
22,-2.9899999999999998,-0.4983333333333333,2,,./report/pdb_by_site/site_all_2_22_3.sdf
22,-2.9250000000000003,-0.48750000000000004,3,,./report/pdb_by_site/site_all_3_22_2.sdf
22,-2.88,-0.48,3,,./report/pdb_by_site/site_all_3_22_3.sdf
22,-2.8600000000000003,-0.47666666666666674,22,,./report/pdb_by_site/site_all_22_22_1.sdf
22,-2.83,-0.4716666666666667,10,,./report/pdb_by_site/site_all_10_22_5.sdf
22,-2.7890000000000006,-0.46483333333333343,53,,./report/pdb_by_site/site_all_53_22_1.sdf
22,-2.6990000000000007,-0.4498333333333335,15,,./report/pdb_by_site/site_all_15_22_1.sdf
22,-2.61,-0.435,56,,./report/pdb_by_site/site_all_56_22_1.sdf
22,-2.6000000000000005,-0.4333333333333334,10,,./report/pdb_by_site/site_all_10_22_6.sdf
22,-2.5800000000000005,-0.4300000000000001,21,,./report/pdb_by_site/site_all_21_22_1.sdf
22,-2.4400000000000004,-0.40666666666666673,56,,./report/pdb_by_site/site_all_56_22_2.sdf
22,-2.42,-0.4033333333333333,58,,./report/pdb_by_site/site_all_58_22_1.sdf
22,-2.41,-0.40166666666666667,99,,./report/pdb_by_site/site_all_99_22_1.sdf
22,-2.41,-0.40166666666666667,80,,./report/pdb_by_site/site_all_80_22_1.sdf
22,-2.392,-0.39866666666666667,4,,./report/pdb_by_site/site_all_4_22_1.sdf
22,-2.39,-0.3983333333333334,58,,./report/pdb_by_site/site_all_58_22_2.sdf
22,-2.3899999999999997,-0.39833333333333326,10,,./report/pdb_by_site/site_all_10_22_7.sdf
22,-2.38,-0.39666666666666667,3,,./report/pdb_by_site/site_all_3_22_4.sdf
22,-2.359,-0.39316666666666666,27,,./report/pdb_by_site/site_all_27_22_1.sdf
22,-2.35,-0.39166666666666666,41,,./report/pdb_by_site/site_all_41_22_2.sdf
22,-2.34,-0.38999999999999996,26,,./report/pdb_by_site/site_all_26_22_2.sdf
22,-2.25,-0.375,30,,./report/pdb_by_site/site_all_30_22_2.sdf
22,-2.2,-0.3666666666666667,70,,./report/pdb_by_site/site_all_70_22_1.sdf
22,-2.18,-0.36333333333333334,74,,./report/pdb_by_site/site_all_74_22_1.sdf
22,-2.17,-0.36166666666666664,111,,./report/pdb_by_site/site_all_111_22_1.sdf
22,-2.16,-0.36000000000000004,44,,./report/pdb_by_site/site_all_44_22_1.sdf
22,-2.13,-0.355,36,,./report/pdb_by_site/site_all_36_22_1.sdf
22,-2.09,-0.34833333333333333,41,,./report/pdb_by_site/site_all_41_22_3.sdf
22,-2.06,-0.3433333333333333,79,,./report/pdb_by_site/site_all_79_22_1.sdf
22,-2.06,-0.3433333333333333,77,,./report/pdb_by_site/site_all_77_22_1.sdf
22,-2.05,-0.3416666666666666,98,,./report/pdb_by_site/site_all_98_22_1.sdf
22,-2.0457,-0.34095000000000003,20,,./report/pdb_by_site/site_all_20_22_2.sdf
22,-2.0300000000000002,-0.3383333333333334,24,,./report/pdb_by_site/site_all_24_22_2.sdf
22,-2.03,-0.3383333333333333,91,,./report/pdb_by_site/site_all_91_22_1.sdf
22,-2.03,-0.3383333333333333,85,,./report/pdb_by_site/site_all_85_22_1.sdf
22,-2.01,-0.33499999999999996,30,,./report/pdb_by_site/site_all_30_22_3.sdf
23_1,-5.99,-0.8557142857142858,3,,./report/pdb_by_site/site_all_3_23_1_1.sdf
23_1,-5.48,-0.7828571428571429,10,,./report/pdb_by_site/site_all_10_23_1_1.sdf
23_1,-5.144,-0.7348571428571429,9,,./report/pdb_by_site/site_all_9_23_1_1.sdf
23_1,-4.9799999999999995,-0.7114285714285714,2,,./report/pdb_by_site/site_all_2_23_1_1.sdf
23_1,-4.73,-0.6757142857142858,11,,./report/pdb_by_site/site_all_11_23_1_1.sdf
23_1,-4.49,-0.6414285714285715,2,,./report/pdb_by_site/site_all_2_23_1_2.sdf
23_1,-4.1899999999999995,-0.5985714285714285,10,,./report/pdb_by_site/site_all_10_23_1_2.sdf
23_1,-3.9699999999999998,-0.5671428571428571,17,,./report/pdb_by_site/site_all_17_23_1_1.sdf
23_1,-3.9399999999999995,-0.5628571428571428,5,,./report/pdb_by_site/site_all_5_23_1_1.sdf
23_1,-3.9099999999999997,-0.5585714285714285,18,,./report/pdb_by_site/site_all_18_23_1_1.sdf
23_1,-3.8779999999999997,-0.5539999999999999,27,,./report/pdb_by_site/site_all_27_23_1_1.sdf
23_1,-3.7800000000000002,-0.54,41,,./report/pdb_by_site/site_all_41_23_1_1.sdf
23_1,-3.6630000000000003,-0.5232857142857144,3,,./report/pdb_by_site/site_all_3_23_1_2.sdf
23_1,-3.6549999999999994,-0.522142857142857,15,,./report/pdb_by_site/site_all_15_23_1_1.sdf
23_1,-3.5869999999999997,-0.5124285714285713,5,,./report/pdb_by_site/site_all_5_23_1_2.sdf
23_1,-3.5759999999999996,-0.5108571428571428,21,,./report/pdb_by_site/site_all_21_23_1_1.sdf
23_1,-3.5610000000000004,-0.5087142857142858,12,,./report/pdb_by_site/site_all_12_23_1_1.sdf
23_1,-3.4879999999999995,-0.4982857142857142,20,,./report/pdb_by_site/site_all_20_23_1_1.sdf
23_1,-3.4799999999999995,-0.49714285714285705,3,,./report/pdb_by_site/site_all_3_23_1_3.sdf
23_1,-3.4699999999999998,-0.49571428571428566,5,,./report/pdb_by_site/site_all_5_23_1_3.sdf
23_1,-3.43,-0.49000000000000005,26,,./report/pdb_by_site/site_all_26_23_1_1.sdf
23_1,-3.41,-0.48714285714285716,10,,./report/pdb_by_site/site_all_10_23_1_3.sdf
23_1,-3.41,-0.48714285714285716,25,,./report/pdb_by_site/site_all_25_23_1_1.sdf
23_1,-3.37,-0.48142857142857143,19,,./report/pdb_by_site/site_all_19_23_1_1.sdf
23_1,-3.338,-0.47685714285714287,20,,./report/pdb_by_site/site_all_20_23_1_2.sdf
23_1,-3.276,-0.46799999999999997,24,,./report/pdb_by_site/site_all_24_23_1_1.sdf
23_1,-3.276,-0.46799999999999997,22,,./report/pdb_by_site/site_all_22_23_1_1.sdf
23_1,-3.2430000000000003,-0.46328571428571436,2,,./report/pdb_by_site/site_all_2_23_1_3.sdf
23_1,-3.2419999999999995,-0.4631428571428571,63,,./report/pdb_by_site/site_all_63_23_1_1.sdf
23_1,-3.24,-0.4628571428571429,30,,./report/pdb_by_site/site_all_30_23_1_1.sdf
23_1,-3.1999999999999997,-0.45714285714285713,57,,./report/pdb_by_site/site_all_57_23_1_1.sdf
23_1,-3.1391000000000004,-0.4484428571428572,3,,./report/pdb_by_site/site_all_3_23_1_4.sdf
23_1,-3.1,-0.4428571428571429,24,,./report/pdb_by_site/site_all_24_23_1_2.sdf
23_1,-3.088,-0.44114285714285717,51,,./report/pdb_by_site/site_all_51_23_1_1.sdf
23_1,-2.93,-0.4185714285714286,53,,./report/pdb_by_site/site_all_53_23_1_1.sdf
23_1,-2.8499999999999996,-0.4071428571428571,56,,./report/pdb_by_site/site_all_56_23_1_1.sdf
23_1,-2.74,-0.39142857142857146,30,,./report/pdb_by_site/site_all_30_23_1_2.sdf
23_1,-2.6799999999999997,-0.38285714285714284,58,,./report/pdb_by_site/site_all_58_23_1_1.sdf
23_1,-2.6399999999999997,-0.3771428571428571,70,,./report/pdb_by_site/site_all_70_23_1_1.sdf
23_1,-2.635,-0.3764285714285714,85,,./report/pdb_by_site/site_all_85_23_1_1.sdf
23_1,-2.5684999999999993,-0.3669285714285713,9,,./report/pdb_by_site/site_all_9_23_1_2.sdf
23_1,-2.5660000000000003,-0.3665714285714286,10,,./report/pdb_by_site/site_all_10_23_1_4.sdf
23_1,-2.5580000000000003,-0.3654285714285715,36,,./report/pdb_by_site/site_all_36_23_1_1.sdf
23_1,-2.5409999999999995,-0.36299999999999993,44,,./report/pdb_by_site/site_all_44_23_1_1.sdf
23_1,-2.429,-0.347,4,,./report/pdb_by_site/site_all_4_23_1_1.sdf
23_1,-2.42,-0.3457142857142857,80,,./report/pdb_by_site/site_all_80_23_1_1.sdf
23_1,-2.3930000000000002,-0.3418571428571429,41,,./report/pdb_by_site/site_all_41_23_1_2.sdf
23_1,-2.39,-0.34142857142857147,41,,./report/pdb_by_site/site_all_41_23_1_3.sdf
23_1,-2.346,-0.33514285714285713,38,,./report/pdb_by_site/site_all_38_23_1_1.sdf
23_1,-2.342,-0.3345714285714286,57,,./report/pdb_by_site/site_all_57_23_1_2.sdf
23_1,-2.3221000000000007,-0.33172857142857154,74,,./report/pdb_by_site/site_all_74_23_1_1.sdf
